SMILES,title,i_i_glide_lignum,docking_status,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_i_glide_gscore,r_i_glide_lipo,r_i_glide_hbond,r_i_glide_metal,r_i_glide_rewards,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_erotb,r_i_glide_esite,r_i_glide_emodel,r_i_glide_energy,r_i_glide_einternal
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",336,"NO GOOD POSES FOUND",646.36,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",337,"NO GOOD POSES FOUND",473.54,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",338,"NO GOOD POSES FOUND",701.73,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",339,"NO GOOD POSES FOUND",586.64,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",340,"NO GOOD POSES FOUND",759.56,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",341,"NO GOOD POSES FOUND",410.11,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",342,"ROUGH POSE REFINE FAILED",865.29,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",343,"NO GOOD POSES FOUND",617.96,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",344,"NO GOOD POSES FOUND",570.32,,,,,,,,,,,,,,
CC[C@@H](C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH3+])NC(=O)[C@H](CC[NH3+])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,"44144393",345,"NO GOOD POSES FOUND",133.4,,,,,,,,,,,,,,
CC[C@H](C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH3+])NC(=O)[C@H](CC[NH3+])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,"44144393",346,"NO GOOD POSES FOUND",134.58,,,,,,,,,,,,,,
CC[C@@H](C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH3+])NC(=O)[C@H](CC[NH3+])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,"44144393",347,"NO GOOD POSES FOUND",137.07,,,,,,,,,,,,,,
CC[C@H](C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH3+])NC(=O)[C@H](CC[NH3+])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,"44144393",348,"NO GOOD POSES FOUND",143.35,,,,,,,,,,,,,,
CC[C@@H](C)CCCC(=O)N[C@@H](CC[NH3+])C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH3+])NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,"44144393",349,"NO GOOD POSES FOUND",96.16,,,,,,,,,,,,,,
CC[C@H](C)CCCC(=O)N[C@@H](CC[NH3+])C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH3+])NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,"44144393",350,"NO GOOD POSES FOUND",93.75,,,,,,,,,,,,,,
CC[C@@H](C)CCCC(=O)N[C@@H](CC[NH3+])C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH3+])NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,"44144393",351,"GRID-ENERGY MIN FAILED",113.49,,,,,,,,,,,,,,
CC[C@H](C)CCCC(=O)N[C@@H](CC[NH3+])C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH3+])NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,"44144393",352,"NO GOOD POSES FOUND",141.39,,,,,,,,,,,,,,
CC[C@@H](C)CCCC(=O)N[C@@H](CC[NH3+])C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH3+])NC1=O)[C@@H](C)O,"44144393",353,"NO GOOD POSES FOUND",78.58,,,,,,,,,,,,,,
CC[C@H](C)CCCC(=O)N[C@@H](CC[NH3+])C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH3+])NC1=O)[C@@H](C)O,"44144393",354,"NO GOOD POSES FOUND",141.27,,,,,,,,,,,,,,
CC[C@@H](C)CCCC(=O)N[C@@H](CC[NH3+])C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH3+])NC1=O)[C@@H](C)O,"44144393",355,"GRID-ENERGY MIN FAILED",122.84,,,,,,,,,,,,,,
CC[C@H](C)CCCC(=O)N[C@@H](CC[NH3+])C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH3+])NC1=O)[C@@H](C)O,"44144393",356,"ROUGH POSE REFINE FAILED",171.77,,,,,,,,,,,,,,
CC[C@@H](C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CC[NH3+])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@H](CC[NH3+])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,"44144393",357,"NO GOOD POSES FOUND",69.95,,,,,,,,,,,,,,
CC[C@H](C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CC[NH3+])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@H](CC[NH3+])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,"44144393",358,"NO GOOD POSES FOUND",85.35,,,,,,,,,,,,,,
CC[C@@H](C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CC[NH3+])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@H](CC[NH3+])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,"44144393",359,"NO GOOD POSES FOUND",108.96,,,,,,,,,,,,,,
CC[C@H](C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CC[NH3+])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@H](CC[NH3+])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,"44144393",360,"ROUGH POSE REFINE FAILED",114.47,,,,,,,,,,,,,,
CC[C@@H](C)CCCC(=O)N[C@@H](CC[NH3+])C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@H](CC[NH3+])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,"44144393",361,"NO GOOD POSES FOUND",79.6,,,,,,,,,,,,,,
CC[C@H](C)CCCC(=O)N[C@@H](CC[NH3+])C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@H](CC[NH3+])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,"44144393",362,"NO GOOD POSES FOUND",92.44,,,,,,,,,,,,,,
CC[C@@H](C)CCCC(=O)N[C@@H](CC[NH3+])C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@H](CC[NH3+])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,"44144393",363,"ROUGH POSE REFINE FAILED",121.1,,,,,,,,,,,,,,
CC[C@H](C)CCCC(=O)N[C@@H](CC[NH3+])C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@H](CC[NH3+])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,"44144393",364,"ROUGH POSE REFINE FAILED",146.97,,,,,,,,,,,,,,
CC[C@@H](C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CC[NH3+])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH3+])NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,"44144393",365,"NO GOOD POSES FOUND",67.42,,,,,,,,,,,,,,
CC[C@H](C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CC[NH3+])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH3+])NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,"44144393",366,"NO GOOD POSES FOUND",94.09,,,,,,,,,,,,,,
CC[C@@H](C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CC[NH3+])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH3+])NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,"44144393",367,"ROUGH POSE REFINE FAILED",112.94,,,,,,,,,,,,,,
CC[C@H](C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CC[NH3+])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH3+])NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,"44144393",368,"GRID-ENERGY MIN FAILED",134.43,,,,,,,,,,,,,,
CC[C@@H](C)CCCC(=O)N[C@@H](CC[NH3+])C(=O)N[C@H](C(=O)N[C@@H](CC[NH3+])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,"44144393",369,"ROUGH POSE REFINE FAILED",110.26,,,,,,,,,,,,,,
CC[C@H](C)CCCC(=O)N[C@@H](CC[NH3+])C(=O)N[C@H](C(=O)N[C@@H](CC[NH3+])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,"44144393",370,"NO POSES STORED FOR LIGAND",167.27,,,,,,,,,,,,,,
CC[C@@H](C)CCCC(=O)N[C@@H](CC[NH3+])C(=O)N[C@H](C(=O)N[C@@H](CC[NH3+])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,"44144393",371,"ROUGH POSE REFINE FAILED",141.76,,,,,,,,,,,,,,
CC[C@H](C)CCCC(=O)N[C@@H](CC[NH3+])C(=O)N[C@H](C(=O)N[C@@H](CC[NH3+])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,"44144393",372,"ROUGH POSE REFINE FAILED",166.05,,,,,,,,,,,,,,
CC[C@@H](C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH3+])NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH3+])NC1=O)[C@@H](C)O,"44144393",373,"NO GOOD POSES FOUND",127.9,,,,,,,,,,,,,,
CC[C@H](C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH3+])NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH3+])NC1=O)[C@@H](C)O,"44144393",374,"ROUGH POSE REFINE FAILED",146.73,,,,,,,,,,,,,,
CC[C@@H](C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH3+])NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH3+])NC1=O)[C@@H](C)O,"44144393",375,"ROUGH POSE REFINE FAILED",113.28,,,,,,,,,,,,,,
CC[C@H](C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH3+])NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH3+])NC1=O)[C@@H](C)O,"44144393",376,"ROUGH POSE REFINE FAILED",164.82,,,,,,,,,,,,,,
C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4\N[C@@](C)([C@@H]5[NH+]=C1[C@](C)(CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]1[C@@H](O)[C@@H](n6cnc7cc(C)c(C)cc76)O[C@@H]1CO)[C@H]5CC(N)=O)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O,"5311498",377,"NO GOOD POSES FOUND",128.05,,,,,,,,,,,,,,
Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,"457193",378,"GRID-ENERGY MIN FAILED",28.48,,,,,,,,,,,,,,
CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(NC(=O)[C@@H]2CC(=O)NC(=O)N2)cc1)C(=O)N[C@H](Cc1ccc(NC(N)=O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC[NH2+]C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,"16136245",379,"NO GOOD POSES FOUND",571.9,,,,,,,,,,,,,,
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C\C=C\C=C\1C,"6442177",403,"NO POSES STORED FOR LIGAND",34.84,,,,,,,,,,,,,,
CCNC(NCC)=[NH+]CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCC[NH+]=C(NCC)NCC)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,"16130957",427,"NO GOOD POSES FOUND",580.36,,,,,,,,,,,,,,
CC(C)(C)[C@@H]1NC(=O)O[C@@H]2CCC[C@H]2OC/C=C\C(F)(F)c2nc3ccccc3nc2O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)[N-]S(=O)(=O)C4(C)CC4)C[C@H]3C(F)F)N(C2)C1=O,"66828839",428,"GRID-ENERGY MIN FAILED",6.37,,,,,,,,,,,,,,
CC(C)(C)[C@@H]1[N-]C(=O)O[C@@H]2CCC[C@H]2OC/C=C\C(F)(F)c2nc3ccccc3nc2O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)[N-]S(=O)(=O)C4(C)CC4)C[C@H]3C(F)F)N(C2)C1=O,"66828839",429,"NO POSES STORED FOR LIGAND",3.48,,,,,,,,,,,,,,
NC(=[NH2+])NCCC[C@@H](N)C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N1CCC[C@H]1C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CO)C(=O)N1Cc2ccccc2C[C@@H]1C(=O)N1[C@H](C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)[O-])C[C@@H]2CCCC[C@@H]21,"6918173",430,"NO GOOD POSES FOUND",480.09,,,,,,,,,,,,,,
CC[C@@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,"55283",438,"NO GOOD POSES FOUND",3.68,,,,,,,,,,,,,,
CC[C@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,"55283",439,"NO GOOD POSES FOUND",3.71,,,,,,,,,,,,,,
O=C([O-])C[NH+]1CC[N@H+](CC(=O)[O-])CCN(CC(=O)NC[C@H]2CC[C@H](C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)[O-])C(=O)[O-])CC2)CC[N@H+](CC(=O)[O-])CC1,"122706785",473,"NO GOOD POSES FOUND",63.38,,,,,,,,,,,,,,
O=C([O-])C[NH+]1CC[N@@H+](CC(=O)[O-])CCN(CC(=O)NC[C@H]2CC[C@H](C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)[O-])C(=O)[O-])CC2)CC[N@H+](CC(=O)[O-])CC1,"122706785",474,"NO GOOD POSES FOUND",50.85,,,,,,,,,,,,,,
O=C([O-])C[NH+]1CC[N@H+](CC(=O)[O-])CCN(CC(=O)NC[C@H]2CC[C@H](C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)[O-])C(=O)[O-])CC2)CC[N@@H+](CC(=O)[O-])CC1,"122706785",475,"NO GOOD POSES FOUND",70,,,,,,,,,,,,,,
O=C([O-])C[NH+]1CC[N@H+](CC(=O)[O-])CCN(CC(=O)NC[C@H]2CC[C@H](C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)[O-])C(=O)[O-])CC2)CC[N@H+](CC(=O)[O-])CC1,"122706785",476,"NO GOOD POSES FOUND",63.5,,,,,,,,,,,,,,
O=C([O-])C[NH+]1CC[N@H+](CC(=O)[O-])CCN(CC(=O)NC[C@H]2CC[C@@H](C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)[O-])C(=O)[O-])CC2)CC[N@H+](CC(=O)[O-])CC1,"122706785",477,"NO GOOD POSES FOUND",74.31,,,,,,,,,,,,,,
